scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),NC,11,0.5710897852835727,6230.277777777777,396.7409085492923,404.2542134831461
Ablation W (D+T+W),NC,13,0.6999996633941437,6172.444444444444,441.4244313067919,451.1530898876405
Ablation W (D+T+W),NC,12,0.8074530011195199,6219.222222222223,519.159138656934,508.21629213483146
Ablation W (D+T+W),NC,15,0.7528403906917875,6464.055555555556,394.6136920661653,475.59129213483146
Ablation W (D+T+W),NC,18,0.6451397947473686,6228.944444444444,440.01811756539104,453.5042134831461
Ablation W (D+T+W),NC,14,0.782069366202471,6507.166666666667,459.3215765549101,466.188202247191
Ablation W (D+T+W),NC,16,0.6847965877286709,6319.444444444444,442.9635788746172,446.30056179775283
Ablation W (D+T+W),NC,19,0.7901141756431014,6690.611111111111,484.85747807057936,482.96067415730334
Ablation W (D+T+W),NC,17,0.8189076498819555,6609.611111111111,504.68503285999736,497.26404494382024
Ablation W (D+T+W),NC,20,0.6273198823736854,6273.222222222223,410.57684226312773,411.5688202247191
Ablation W (D+T+W),NC,21,0.6847265095874954,6186.166666666667,436.10882042776217,443.5112359550562
Ablation W (D+T+W),NC,23,0.7780304737894704,6339.111111111111,468.5785396935653,465.32162921348316
Ablation W (D+T+W),NC,22,0.8693789879721744,6510.944444444444,529.6993403619841,530.4634831460675
Ablation W (D+T+W),NC,24,0.7063714322660128,6187.666666666667,447.59463667511477,449.0308988764045
Ablation W (D+T+W),NC,26,0.5848401881371615,6182.333333333333,401.0969177600663,386.0238764044944
Ablation W (D+T+W),NC,25,0.7792651104014745,6559.222222222223,459.556946112129,450.2612359550562
Ablation W (D+T+W),NC,27,0.8595766088162651,6511.555555555556,512.5586406369324,510.45786516853934
Ablation W (D+T+W),NC,29,0.7791622723452881,6332.833333333333,466.2865980000682,478.76544943820227
Ablation W (D+T+W),NC,28,0.9419615169034118,6895.666666666667,492.847866304709,583.7879213483146
Ablation W (D+T+W),FH,0,0.5320368905169288,6382.333333333333,387.77606244873834,392.10393258426967
Ablation W (D+T+W),FH,1,0.6111019202509416,6621.444444444444,426.2566408786128,423.62219101123594
Ablation W (D+T+W),FH,3,0.49328828181518836,6328.777777777777,394.91409323058,375.2879213483146
Ablation W (D+T+W),FH,4,0.5001181413952532,6531.5,402.3651751657804,397.21629213483146
Ablation W (D+T+W),FH,2,0.7873053442270158,7155.222222222223,496.4210040331589,507.72752808988764
Ablation W (D+T+W),FH,7,0.6614743617483116,6559.777777777777,435.12680645852174,422.811797752809
Ablation W (D+T+W),FH,6,0.5713295338217166,6833.611111111111,364.56918428067155,462.6137640449438
Ablation W (D+T+W),FH,5,0.6156096897641525,6949.388888888889,421.448959028785,416.38483146067415
Ablation W (D+T+W),FH,8,0.6195814567627725,6564.333333333333,414.3190874841193,417.2696629213483
Ablation W (D+T+W),FH,9,0.716616657974136,6643.166666666667,453.0596371076747,439.58567415730334
Ablation W (D+T+W),FH,10,0.6797946117758329,6665.555555555556,450.3645061332746,457.04213483146066
Ablation W (D+T+W),FH,11,0.4486109210361683,6445.444444444444,370.9790014483163,374.84550561797755
Ablation W (D+T+W),FH,12,0.6162768121225517,6497.388888888889,458.17157056739563,427.18398876404495
Ablation W (D+T+W),FH,13,0.587208830904346,6477.722222222223,414.88557632646746,414.96488764044943
Ablation W (D+T+W),FH,14,0.6413007890894777,6717.777777777777,411.079324559012,424.2331460674157
Ablation W (D+T+W),FH,16,0.5453127478673931,6570.0,396.66547772182395,397.7907303370786
Ablation W (D+T+W),FH,18,0.5079308241277369,6407.0,401.8762652217299,415.2064606741573
Ablation W (D+T+W),FH,15,0.5994842568470282,6813.111111111111,353.85831297989034,444.9480337078652
Ablation W (D+T+W),FH,17,0.6940092415341115,6770.5,453.8611948802418,446.875
Ablation W (D+T+W),FH,19,0.7142308997849273,6933.722222222223,466.48077752038523,448.8384831460674
Ablation W (D+T+W),FH,20,0.5019388620027756,6531.777777777777,378.75993131005094,381.2696629213483
Ablation W (D+T+W),FH,21,0.5611030174184799,6331.833333333333,399.77763916456905,386.6558988764045
Ablation W (D+T+W),FH,22,0.6671397351253368,6702.777777777777,449.0659656296255,427.3918539325843
Ablation W (D+T+W),FH,23,0.6672830671322132,6634.666666666667,440.74558565343875,430.9957865168539
Ablation W (D+T+W),FH,24,0.5686256745544866,6502.722222222223,411.7147804290575,396.44943820224717
Ablation W (D+T+W),FH,26,0.5105555767676838,6463.333333333333,383.07322269243025,371.88483146067415
Ablation W (D+T+W),FH,25,0.65105654781278,6706.888888888889,414.9968472489403,406.2668539325843
Ablation W (D+T+W),FH,27,0.691691990429121,6786.611111111111,453.573033335784,437.3441011235955
