scenario,controller,seed,headway_cv,travel_s,wait_s,wait_direct
Ablation W (D+T+W),EH,14,0.7139399021844727,5127.666666666667,428.1946423115431,426.2082474226804
Ablation W (D+T+W),EH,15,0.7949763669810076,5100.388888888889,445.6700163298308,472.5627802690583
Ablation W (D+T+W),EH,16,0.605543054582178,5086.666666666667,440.79187586817125,465.0061475409836
Ablation W (D+T+W),EH,17,0.9480414671116673,5276.666666666667,559.9521418094313,539.1390977443609
Ablation W (D+T+W),EH,18,0.6924769499448111,5076.722222222223,470.10573719650233,482.2581227436823
Ablation W (D+T+W),EH,19,0.7201563275467914,5299.333333333333,448.7053653277565,399.42857142857144
Ablation W (D+T+W),EH,21,0.5983776604310024,4785.611111111111,424.8790703541181,408.9252136752137
Ablation W (D+T+W),EH,20,0.9174967851098241,5541.555555555556,612.9708935973508,609.0211267605633
Ablation W (D+T+W),EH,22,0.7526516385752922,5227.444444444444,471.1073885567737,491.5497185741088
Ablation W (D+T+W),EH,23,0.7394186342194492,5378.277777777777,437.17457379574665,419.1904761904762
Ablation W (D+T+W),EH,24,0.6555572254318657,5218.777777777777,404.61874972625503,379.0718232044199
Ablation W (D+T+W),EH,25,0.711559363793268,5214.666666666667,455.2455441586181,474.74444444444447
Ablation W (D+T+W),EH,27,0.662210712984848,5154.166666666667,380.26728245393974,475.1089285714286
Ablation W (D+T+W),EH,26,0.8325598017731735,5545.944444444444,499.45669574753265,461.25954198473283
Ablation W (D+T+W),EH,28,1.0105021361536954,5692.944444444444,629.2643811852911,654.3953488372093
Ablation B (D+T+B),NC,0,0.7160953917137449,4403.64705882353,479.8605311363608,501.25868055555554
Ablation W (D+T+W),EH,29,0.6573444240115176,5050.777777777777,402.49868866481177,415.73818897637796
Ablation B (D+T+B),NC,2,0.5058155520185885,4429.117647058823,381.23768642226156,381.7984644913628
Ablation B (D+T+B),NC,1,0.4136125972257209,4334.588235294118,341.82857895815596,341.23025210084035
Ablation B (D+T+B),NC,3,0.5553426935184311,4337.058823529412,441.5107807363048,452.88712522045853
Ablation B (D+T+B),NC,4,0.5147810421686392,4403.117647058823,383.35624307845256,392.47285464098076
Ablation B (D+T+B),NC,5,0.7160671918020689,4490.529411764706,473.49617108336633,480.90273037542664
Ablation B (D+T+B),NC,6,0.670396944407867,4355.941176470588,412.6032279333111,461.68444444444447
Ablation B (D+T+B),NC,7,0.5946352387353164,4411.705882352941,404.9291553204128,355.51209677419354
Ablation B (D+T+B),NC,8,0.667161845792483,4425.882352941177,412.3539129710975,432.47297297297297
Ablation B (D+T+B),NC,9,0.5672442663373828,4397.705882352941,391.5042264929201,400.65750915750914
Ablation B (D+T+B),NC,10,0.34507759752173356,4375.941176470588,342.08878281015933,359.25650557620816
Ablation B (D+T+B),NC,11,0.5509115563927344,4337.705882352941,364.3948916593278,364.5153374233129
Ablation B (D+T+B),NC,12,0.6039826217768145,4413.058823529412,436.9595491886886,439.1660231660232
Ablation B (D+T+B),NC,13,0.7490455664785802,4420.588235294118,498.82113496901695,489.52575488454704
